,date,ret
33519,2006-05-19,0.004172
33520,2006-05-22,-0.006261999999999999
33521,2006-05-23,-0.003454
33522,2006-05-24,-0.000252
33523,2006-05-25,0.013924
33524,2006-05-26,0.006303
33525,2006-05-30,-0.015234
33526,2006-05-31,0.009334
33527,2006-06-01,0.012592
33528,2006-06-02,0.002576
33529,2006-06-05,-0.018885
33530,2006-06-06,-0.003571
33531,2006-06-07,-0.006566
33532,2006-06-08,-0.001107
33533,2006-06-09,-0.003272
33534,2006-06-12,-0.014856
33535,2006-06-13,-0.013068
33536,2006-06-14,0.005104
33537,2006-06-15,0.023843
33538,2006-06-16,-0.004448
33539,2006-06-19,-0.010177
33540,2006-06-20,-0.000528
33541,2006-06-21,0.011798
33542,2006-06-22,-0.004868
33543,2006-06-23,0.000928
33544,2006-06-26,0.005547
33545,2006-06-27,-0.009673
33546,2006-06-28,0.004943
33547,2006-06-29,0.023607
33548,2006-06-30,0.001024
33549,2006-07-03,0.007914000000000001
33550,2006-07-05,-0.008493
33551,2006-07-06,0.002207
33552,2006-07-07,-0.007515000000000002
33553,2006-07-10,0.000432
33554,2006-07-11,0.004157
33555,2006-07-12,-0.010937
33556,2006-07-13,-0.014155
33557,2006-07-14,-0.005292
33558,2006-07-17,-0.003581000000000001
33559,2006-07-18,0.001625
33560,2006-07-19,0.019859
33561,2006-07-20,-0.011008
33562,2006-07-21,-0.008942
33563,2006-07-24,0.017723
33564,2006-07-25,0.007587999999999998
33565,2006-07-26,0.00034
33566,2006-07-27,-0.005473
33567,2006-07-28,0.013054
33568,2006-07-31,-0.0005070000000000001
33569,2006-08-01,-0.005261999999999999
33570,2006-08-02,0.006705
33571,2006-08-03,0.002358
33572,2006-08-04,-0.001161
33573,2006-08-07,-0.0029920000000000003
33574,2006-08-08,-0.003911
33575,2006-08-09,-0.004153
33576,2006-08-10,0.0039310000000000005
33577,2006-08-11,-0.004546
33578,2006-08-14,0.000688
33579,2006-08-15,0.014929
33580,2006-08-16,0.009378
33581,2006-08-17,0.001453
33582,2006-08-18,0.002967
33583,2006-08-21,-0.003125
33584,2006-08-22,0.001257
33585,2006-08-23,-0.0051530000000000005
33586,2006-08-24,0.001265
33587,2006-08-25,-0.00029
33588,2006-08-28,0.005567
33589,2006-08-29,0.003012
33590,2006-08-30,0.001337
33591,2006-08-31,0.0008820000000000002
33592,2006-09-01,0.005059
33593,2006-09-05,0.002575
33594,2006-09-06,-0.01147
33595,2006-09-07,-0.005378
33596,2006-09-08,0.002436
33597,2006-09-11,-0.001582
33598,2006-09-12,0.011402
33599,2006-09-13,0.005103
33600,2006-09-14,-0.002186
33601,2006-09-15,0.002148
33602,2006-09-18,0.001525
33603,2006-09-19,-0.003257
33604,2006-09-20,0.005181
33605,2006-09-21,-0.004422
33606,2006-09-22,-0.003773
33607,2006-09-25,0.007917
33608,2006-09-26,0.007254999999999998
33609,2006-09-27,0.0021100000000000003
33610,2006-09-28,0.001859
33611,2006-09-29,-0.00299
33612,2006-10-02,-0.003891
33613,2006-10-03,-0.000401
33614,2006-10-04,0.012356
33615,2006-10-05,0.005072999999999999
33616,2006-10-06,-0.003105
33617,2006-10-09,0.002157
33618,2006-10-10,0.002248
33619,2006-10-11,-0.003595
33620,2006-10-12,0.010568
33621,2006-10-13,0.0033380000000000003
33622,2006-10-16,0.004353
33623,2006-10-17,-0.004593
33624,2006-10-18,0.001013
33625,2006-10-19,0.00238
33626,2006-10-20,-0.000423
33627,2006-10-23,0.005413
33628,2006-10-24,0.000816
33629,2006-10-25,0.0043560000000000005
33630,2006-10-26,0.006468000000000001
33631,2006-10-27,-0.008190000000000001
33632,2006-10-30,0.000328
33633,2006-10-31,5.9e-05
33634,2006-11-01,-0.009000000000000001
33635,2006-11-02,-0.00014099999999999998
33636,2006-11-03,-0.000309
33637,2006-11-06,0.011518
33638,2006-11-07,0.001821
33639,2006-11-08,0.003358
33640,2006-11-09,-0.004647
33641,2006-11-10,0.002154
33642,2006-11-13,0.002277
33643,2006-11-14,0.006943
33644,2006-11-15,0.004005
33645,2006-11-16,0.00113
33646,2006-11-17,0.000212
33647,2006-11-20,0.000485
33648,2006-11-21,0.003137
33649,2006-11-22,0.002996
33650,2006-11-24,-0.001904
33651,2006-11-27,-0.014726
33652,2006-11-28,0.003034
33653,2006-11-29,0.009659
33654,2006-11-30,0.001695
33655,2006-12-01,-0.002828
33656,2006-12-04,0.009988
33657,2006-12-05,0.003871
33658,2006-12-06,-0.001088
33659,2006-12-07,-0.003426
33660,2006-12-08,0.001163
33661,2006-12-11,0.0019760000000000003
33662,2006-12-12,-0.002024
33663,2006-12-13,0.001178
33664,2006-12-14,0.007670999999999998
33665,2006-12-15,1.5e-05
33666,2006-12-18,-0.004991
33667,2006-12-19,0.001881
33668,2006-12-20,-0.000624
33669,2006-12-21,-0.003827
33670,2006-12-22,-0.004549
33671,2006-12-26,0.004336
33672,2006-12-27,0.007794
33673,2006-12-28,-0.001035
33674,2006-12-29,-0.004519
33675,2007-01-03,-0.001356
33676,2007-01-04,0.000607
33677,2007-01-05,-0.007247
33678,2007-01-08,0.002557
33679,2007-01-09,-1.8e-05
33680,2007-01-10,0.002094
33681,2007-01-11,0.0072980000000000015
33682,2007-01-12,0.006144
33683,2007-01-16,0.00032900000000000003
33684,2007-01-17,-0.000606
33685,2007-01-18,-0.00478
33686,2007-01-19,0.004369
33687,2007-01-22,-0.005419
33688,2007-01-23,0.005237
33689,2007-01-24,0.008694
33690,2007-01-25,-0.010806
33691,2007-01-26,0.000139
33692,2007-01-29,0.000128
33693,2007-01-30,0.005736
33694,2007-01-31,0.006309
33695,2007-02-01,0.006272
33696,2007-02-02,0.001217
33697,2007-02-05,-0.00057
33698,2007-02-06,0.001549
33699,2007-02-07,0.002245
33700,2007-02-08,-0.0004570000000000001
33701,2007-02-09,-0.0068790000000000006
33702,2007-02-12,-0.00391
33703,2007-02-13,0.008057
33704,2007-02-14,0.007259999999999998
33705,2007-02-15,0.001731
33706,2007-02-16,0.000477
33707,2007-02-20,0.003606
33708,2007-02-21,-0.00027400000000000005
33709,2007-02-22,-0.000362
33710,2007-02-23,-0.002576
33711,2007-02-26,-0.001326
33712,2007-02-27,-0.034102999999999994
33713,2007-02-28,0.004685
33714,2007-03-01,-0.00285
33715,2007-03-02,-0.012476
33716,2007-03-05,-0.012014
33717,2007-03-06,0.016743
33718,2007-03-07,-0.0013460000000000002
33719,2007-03-08,0.007243
33720,2007-03-09,0.001628
33721,2007-03-12,0.003146
33722,2007-03-13,-0.020152
33723,2007-03-14,0.005427
